CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,MonthsWithPurchases,Recency_score,Recency_range,Frequency_score,Frequency_range,Monetary_score,Monetary_range,Final_Score,Business_Category,CutoffDate
15184,29,40,283.98,2024-11-10 13:41:00,2,4,"(12.0, 30.999)",4,"(31.0, 58.999)",2,"(168.80200000000005, 305.36300000000006)",442,Plata,2024-12-10
15185,70,12,209.34,2024-09-30 14:06:00,1,2,"(65.0, 158.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",222,Bronce,2024-12-10
15186,14,14,302.21000000000004,2024-11-25 14:58:00,2,4,"(12.0, 30.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",422,Bronce,2024-12-10
15187,1,74,4410.4,2024-12-08 11:56:00,8,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
15189,1,177,14412.75,2024-12-08 13:22:00,12,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
15192,119,37,810.5,2024-08-12 11:41:00,3,2,"(65.0, 158.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",244,Plata,2024-12-10
15193,60,13,328.12,2024-10-10 08:23:00,1,3,"(31.0, 64.999)",2,"(9.0, 17.999)",3,"(305.36400000000003, 538.289)",323,Bronce,2024-12-10
15194,3,226,5880.89,2024-12-06 15:10:00,10,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
15195,2,1,3861.0,2024-12-07 12:20:00,1,5,"(-0.001, 11.999)",1,"(0.999, 8.999)",5,"(1005.0500000000002, 173369.02099999998)",515,Nuevo,2024-12-10
15197,10,24,961.07,2024-11-29 10:00:00,3,5,"(-0.001, 11.999)",3,"(18.0, 30.999)",4,"(538.29, 1005.0490000000002)",534,Oro,2024-12-10
15198,92,10,193.64,2024-09-08 14:42:00,2,2,"(65.0, 158.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",222,Bronce,2024-12-10
15199,59,12,1219.6499999999999,2024-10-11 15:12:00,4,3,"(31.0, 64.999)",2,"(9.0, 17.999)",5,"(1005.0500000000002, 173369.02099999998)",325,Plata,2024-12-10
15201,87,39,859.73,2024-09-13 14:53:00,4,2,"(65.0, 158.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",244,Plata,2024-12-10
15203,25,50,672.84,2024-11-14 08:16:00,6,4,"(12.0, 30.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",444,Oro,2024-12-10
15204,358,9,316.58,2023-12-17 13:49:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",3,"(305.36400000000003, 538.289)",123,Abandonador,2024-12-10
15205,85,28,534.4399999999999,2024-09-15 19:36:00,2,2,"(65.0, 158.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",233,Bronce,2024-12-10
15206,10,4,157.8,2024-11-29 13:41:00,4,5,"(-0.001, 11.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",511,Ocasional,2024-12-10
15208,1,33,719.5699999999999,2024-12-08 17:24:00,5,5,"(-0.001, 11.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",544,Platino,2024-12-10
15210,225,17,300.58,2024-04-28 16:11:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
15211,60,35,631.71,2024-10-10 13:31:00,2,3,"(31.0, 64.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",344,Oro,2024-12-10
15212,241,4,86.5,2024-04-12 13:45:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",111,Abandonador,2024-12-10
15213,319,11,145.65,2024-01-25 12:21:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",121,Abandonador,2024-12-10
15214,1,83,1285.71,2024-12-08 12:07:00,6,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
15215,46,22,483.59000000000003,2024-10-24 11:41:00,2,3,"(31.0, 64.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",333,Bronce,2024-12-10
15216,87,2,96.6,2024-09-13 11:41:00,1,2,"(65.0, 158.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",211,Ocasional,2024-12-10
15218,10,130,4789.86,2024-11-29 11:48:00,9,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
15219,176,5,254.75000000000003,2024-06-16 16:57:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",2,"(168.80200000000005, 305.36300000000006)",112,Abandonador,2024-12-10
15220,51,83,1366.94,2024-10-19 12:39:00,6,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",355,Oro,2024-12-10
15221,367,5,403.25,2023-12-08 13:08:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",3,"(305.36400000000003, 538.289)",113,Abandonador,2024-12-10
15222,319,4,440.0,2024-01-25 08:03:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",3,"(305.36400000000003, 538.289)",113,Abandonador,2024-12-10
15223,225,20,755.75,2024-04-28 11:31:00,1,1,"(159.0, 374.001)",3,"(18.0, 30.999)",4,"(538.29, 1005.0490000000002)",134,Abandonador,2024-12-10
15224,359,12,260.28,2023-12-16 15:02:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
15225,234,13,237.5,2024-04-19 14:51:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
15226,311,5,93.21,2024-02-02 11:41:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",111,Abandonador,2024-12-10
15227,36,49,1044.9,2024-11-03 11:59:00,4,3,"(31.0, 64.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",345,Oro,2024-12-10
15228,66,70,2047.29,2024-10-04 13:56:00,4,2,"(65.0, 158.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",255,Plata,2024-12-10
15230,239,9,244.20000000000002,2024-04-14 14:39:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
15232,113,9,210.76,2024-08-18 16:27:00,2,2,"(65.0, 158.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",222,Bronce,2024-12-10
15234,276,11,149.3,2024-03-08 08:53:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",121,Abandonador,2024-12-10
15235,217,96,1605.54,2024-05-06 09:44:00,5,1,"(159.0, 374.001)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",155,Abandonador,2024-12-10
15236,299,9,224.15,2024-02-14 10:52:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
15237,1,56,832.1,2024-12-08 09:46:00,4,5,"(-0.001, 11.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",544,Platino,2024-12-10
15238,29,36,852.03,2024-11-10 14:28:00,3,4,"(12.0, 30.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",444,Oro,2024-12-10
15239,10,33,548.05,2024-11-29 14:14:00,2,5,"(-0.001, 11.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",544,Platino,2024-12-10
15240,44,62,1339.07,2024-10-26 09:50:00,5,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",355,Oro,2024-12-10
15241,66,69,1244.88,2024-10-04 09:05:00,7,2,"(65.0, 158.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",255,Plata,2024-12-10
15243,74,14,208.38,2024-09-26 14:12:00,1,2,"(65.0, 158.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",222,Bronce,2024-12-10
15244,65,26,516.61,2024-10-05 13:19:00,2,2,"(65.0, 158.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",233,Bronce,2024-12-10
15245,134,56,1904.49,2024-07-28 18:56:00,3,2,"(65.0, 158.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",245,Plata,2024-12-10
15246,238,21,330.25,2024-04-15 14:45:00,2,1,"(159.0, 374.001)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",133,Abandonador,2024-12-10
15247,122,4,192.79999999999998,2024-08-09 12:52:00,1,2,"(65.0, 158.999)",1,"(0.999, 8.999)",2,"(168.80200000000005, 305.36300000000006)",212,Ocasional,2024-12-10
15249,31,203,4060.1800000000003,2024-11-08 11:45:00,8,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",355,Oro,2024-12-10
15251,9,84,8223.73,2024-11-30 15:02:00,8,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
15252,36,22,417.39,2024-11-03 13:30:00,2,3,"(31.0, 64.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",333,Bronce,2024-12-10
15253,16,28,513.58,2024-11-23 16:22:00,3,4,"(12.0, 30.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",433,Plata,2024-12-10
15254,127,13,215.92000000000002,2024-08-04 15:04:00,1,2,"(65.0, 158.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",222,Bronce,2024-12-10
15255,66,23,550.6,2024-10-04 12:43:00,1,2,"(65.0, 158.999)",3,"(18.0, 30.999)",4,"(538.29, 1005.0490000000002)",234,Bronce,2024-12-10
15256,148,5,73.25,2024-07-14 11:47:00,1,2,"(65.0, 158.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",211,Ocasional,2024-12-10
15257,283,6,297.25,2024-03-01 12:58:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",2,"(168.80200000000005, 305.36300000000006)",112,Abandonador,2024-12-10
15258,168,22,427.61,2024-06-24 12:30:00,2,1,"(159.0, 374.001)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",133,Abandonador,2024-12-10
15260,100,64,1543.27,2024-08-31 13:55:00,6,2,"(65.0, 158.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",255,Plata,2024-12-10
15261,135,12,160.42,2024-07-27 15:20:00,1,2,"(65.0, 158.999)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",221,Ocasional,2024-12-10
15262,324,8,143.55,2024-01-20 12:16:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",111,Abandonador,2024-12-10
15263,106,9,109.91,2024-08-25 10:26:00,1,2,"(65.0, 158.999)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",221,Ocasional,2024-12-10
15264,64,17,278.24,2024-10-06 13:49:00,1,3,"(31.0, 64.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",322,Bronce,2024-12-10
15265,151,43,827.38,2024-07-11 14:46:00,2,2,"(65.0, 158.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",244,Plata,2024-12-10
15266,339,5,103.4,2024-01-05 13:40:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",111,Abandonador,2024-12-10
15267,22,11,1717.36,2024-11-17 15:59:00,4,4,"(12.0, 30.999)",2,"(9.0, 17.999)",5,"(1005.0500000000002, 173369.02099999998)",425,Plata,2024-12-10
15269,23,2,408.8,2024-11-16 09:32:00,1,4,"(12.0, 30.999)",1,"(0.999, 8.999)",3,"(305.36400000000003, 538.289)",413,Ocasional,2024-12-10
15270,15,37,2237.89,2024-11-24 09:24:00,4,4,"(12.0, 30.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",445,Platino,2024-12-10
15271,7,185,2057.0,2024-12-02 14:11:00,10,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
15272,57,47,574.11,2024-10-13 12:59:00,2,3,"(31.0, 64.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",344,Oro,2024-12-10
15274,4,32,493.15,2024-12-05 16:57:00,2,5,"(-0.001, 11.999)",4,"(31.0, 58.999)",3,"(305.36400000000003, 538.289)",543,Oro,2024-12-10
15275,37,29,442.8,2024-11-02 11:20:00,1,3,"(31.0, 64.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",333,Bronce,2024-12-10
15276,66,27,71.92,2024-10-04 16:39:00,1,2,"(65.0, 158.999)",3,"(18.0, 30.999)",1,"(-0.001, 168.80100000000004)",231,Bronce,2024-12-10
15277,46,9,196.26,2024-10-24 10:08:00,1,3,"(31.0, 64.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",322,Bronce,2024-12-10
15279,355,14,227.81,2023-12-20 10:48:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
15280,172,12,86.75,2024-06-20 17:14:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",121,Abandonador,2024-12-10
15281,58,96,1647.71,2024-10-12 09:10:00,6,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",355,Oro,2024-12-10
15286,49,3,240.55,2024-10-21 11:08:00,1,3,"(31.0, 64.999)",1,"(0.999, 8.999)",2,"(168.80200000000005, 305.36300000000006)",312,Ocasional,2024-12-10
15287,22,17,448.56,2024-11-17 15:34:00,2,4,"(12.0, 30.999)",2,"(9.0, 17.999)",3,"(305.36400000000003, 538.289)",423,Plata,2024-12-10
15288,43,49,1478.91,2024-10-27 16:58:00,5,3,"(31.0, 64.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",345,Oro,2024-12-10
15289,29,33,666.48,2024-11-10 13:49:00,3,4,"(12.0, 30.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",444,Oro,2024-12-10
15290,4,167,6677.07,2024-12-05 11:39:00,12,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
15291,25,75,3766.21,2024-11-14 11:02:00,7,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",455,Platino,2024-12-10
15292,201,19,151.74,2024-05-22 15:00:00,1,1,"(159.0, 374.001)",3,"(18.0, 30.999)",1,"(-0.001, 168.80100000000004)",131,Abandonador,2024-12-10
15296,50,102,2105.85,2024-10-20 11:47:00,5,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",355,Oro,2024-12-10
15297,10,27,445.28,2024-11-29 16:32:00,2,5,"(-0.001, 11.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",533,Plata,2024-12-10
15298,2,121,3731.7200000000003,2024-12-07 17:17:00,9,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
15299,67,7,4507.01,2024-10-03 14:19:00,4,2,"(65.0, 158.999)",1,"(0.999, 8.999)",5,"(1005.0500000000002, 173369.02099999998)",215,Ocasional,2024-12-10
15300,64,18,336.84,2024-10-06 17:08:00,1,3,"(31.0, 64.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",333,Bronce,2024-12-10
15301,50,145,3666.71,2024-10-20 09:57:00,9,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",355,Oro,2024-12-10
15303,291,20,394.52,2024-02-22 13:59:00,1,1,"(159.0, 374.001)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",133,Abandonador,2024-12-10
15304,60,20,641.3,2024-10-10 10:23:00,7,3,"(31.0, 64.999)",3,"(18.0, 30.999)",4,"(538.29, 1005.0490000000002)",334,Plata,2024-12-10
15306,64,41,921.75,2024-10-06 12:56:00,3,3,"(31.0, 64.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",344,Oro,2024-12-10
15307,95,9,155.7,2024-09-05 11:38:00,1,2,"(65.0, 158.999)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",221,Ocasional,2024-12-10
15308,274,15,247.76999999999998,2024-03-10 13:08:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
15311,0,1718,43569.81,2024-12-09 12:00:00,13,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
15312,75,35,715.85,2024-09-25 13:10:00,4,2,"(65.0, 158.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",244,Plata,2024-12-10
15313,110,1,52.0,2024-08-21 16:02:00,1,2,"(65.0, 158.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",211,Ocasional,2024-12-10
15314,199,19,262.93,2024-05-24 14:39:00,1,1,"(159.0, 374.001)",3,"(18.0, 30.999)",2,"(168.80200000000005, 305.36300000000006)",132,Abandonador,2024-12-10
15315,64,23,385.94,2024-10-06 12:51:00,2,3,"(31.0, 64.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",333,Bronce,2024-12-10
15316,327,1,165.0,2024-01-17 11:34:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",111,Abandonador,2024-12-10
15318,3,14,165.14000000000001,2024-12-06 11:30:00,1,5,"(-0.001, 11.999)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",521,Nuevo,2024-12-10
15319,283,7,115.60000000000001,2024-03-01 12:48:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",111,Abandonador,2024-12-10
15320,44,24,198.82999999999998,2024-10-26 13:27:00,1,3,"(31.0, 64.999)",3,"(18.0, 30.999)",2,"(168.80200000000005, 305.36300000000006)",332,Ocasional,2024-12-10
15321,70,52,1623.13,2024-09-30 09:40:00,2,2,"(65.0, 158.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",245,Plata,2024-12-10
15322,85,28,491.62,2024-09-15 09:34:00,1,2,"(65.0, 158.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",233,Bronce,2024-12-10
15325,103,23,96.16,2024-08-28 11:55:00,1,2,"(65.0, 158.999)",3,"(18.0, 30.999)",1,"(-0.001, 168.80100000000004)",231,Bronce,2024-12-10
15326,334,13,170.74,2024-01-10 11:38:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
15327,52,7,156.55,2024-10-18 11:55:00,1,3,"(31.0, 64.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",311,Ocasional,2024-12-10
15329,39,36,691.16,2024-10-31 15:36:00,3,3,"(31.0, 64.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",344,Oro,2024-12-10
15330,32,13,714.96,2024-11-07 17:50:00,2,3,"(31.0, 64.999)",2,"(9.0, 17.999)",4,"(538.29, 1005.0490000000002)",324,Plata,2024-12-10
15333,208,12,658.12,2024-05-15 13:27:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",4,"(538.29, 1005.0490000000002)",124,Abandonador,2024-12-10
15334,156,63,262.64,2024-07-06 11:22:00,2,2,"(65.0, 158.999)",5,"(59.0, 4258.001)",2,"(168.80200000000005, 305.36300000000006)",252,Plata,2024-12-10
15335,53,23,126.99000000000001,2024-10-17 12:50:00,1,3,"(31.0, 64.999)",3,"(18.0, 30.999)",1,"(-0.001, 168.80100000000004)",331,Ocasional,2024-12-10
15339,66,57,378.42,2024-10-04 12:51:00,2,2,"(65.0, 158.999)",4,"(31.0, 58.999)",3,"(305.36400000000003, 538.289)",243,Abandonador,2024-12-10
15341,80,10,1111.52,2024-09-20 09:40:00,1,2,"(65.0, 158.999)",2,"(9.0, 17.999)",5,"(1005.0500000000002, 173369.02099999998)",225,Bronce,2024-12-10
15342,129,17,287.34999999999997,2024-08-02 10:19:00,1,2,"(65.0, 158.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",222,Bronce,2024-12-10
15343,87,16,277.8,2024-09-13 13:55:00,1,2,"(65.0, 158.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",222,Bronce,2024-12-10
15344,0,21,455.64,2024-12-09 10:45:00,3,5,"(-0.001, 11.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",533,Plata,2024-12-10
15345,45,15,282.94,2024-10-25 11:28:00,1,3,"(31.0, 64.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",322,Bronce,2024-12-10
15346,333,14,204.87,2024-01-11 11:18:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
15347,367,4,183.9,2023-12-08 15:25:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",2,"(168.80200000000005, 305.36300000000006)",112,Abandonador,2024-12-10
15348,72,5,70.44,2024-09-28 13:17:00,1,2,"(65.0, 158.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",211,Ocasional,2024-12-10
15349,158,46,339.42,2024-07-04 16:06:00,2,2,"(65.0, 158.999)",4,"(31.0, 58.999)",3,"(305.36400000000003, 538.289)",243,Abandonador,2024-12-10
15350,374,2,40.050000000000004,2023-12-01 13:33:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",111,Abandonador,2024-12-10
15351,12,141,1527.47,2024-11-27 12:52:00,4,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",455,Platino,2024-12-10
15353,254,42,617.94,2024-03-30 12:15:00,2,1,"(159.0, 374.001)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",144,Abandonador,2024-12-10
15355,29,8,158.05,2024-11-10 13:44:00,2,4,"(12.0, 30.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",411,Ocasional,2024-12-10
15356,31,305,1779.21,2024-11-08 13:11:00,9,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",355,Oro,2024-12-10
15358,4,289,4951.72,2024-12-05 09:04:00,13,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
15360,39,10,304.33,2024-10-31 09:35:00,1,3,"(31.0, 64.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",322,Bronce,2024-12-10
15361,362,5,358.92,2023-12-13 09:52:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",3,"(305.36400000000003, 538.289)",113,Abandonador,2024-12-10
15363,373,13,272.9,2023-12-02 12:28:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
15364,95,19,766.6300000000001,2024-09-05 09:46:00,2,2,"(65.0, 158.999)",3,"(18.0, 30.999)",4,"(538.29, 1005.0490000000002)",234,Bronce,2024-12-10
15365,25,75,1566.48,2024-11-14 08:29:00,3,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",455,Platino,2024-12-10
15366,75,22,333.08,2024-09-25 15:01:00,2,2,"(65.0, 158.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",233,Bronce,2024-12-10
15367,57,56,1197.48,2024-10-13 14:13:00,3,3,"(31.0, 64.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",345,Oro,2024-12-10
15368,21,3,371.34000000000003,2024-11-18 14:42:00,1,4,"(12.0, 30.999)",1,"(0.999, 8.999)",3,"(305.36400000000003, 538.289)",413,Ocasional,2024-12-10
15370,40,77,2097.69,2024-10-30 10:58:00,6,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",355,Oro,2024-12-10
15372,137,17,1427.04,2024-07-25 16:39:00,1,2,"(65.0, 158.999)",2,"(9.0, 17.999)",5,"(1005.0500000000002, 173369.02099999998)",225,Bronce,2024-12-10
15373,8,110,2145.76,2024-12-01 15:05:00,9,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
15374,128,3,168.0,2024-08-03 09:59:00,1,2,"(65.0, 158.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",211,Ocasional,2024-12-10
15376,40,78,854.1,2024-10-30 15:04:00,3,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",4,"(538.29, 1005.0490000000002)",354,Oro,2024-12-10
15379,169,117,2507.66,2024-06-23 13:13:00,5,1,"(159.0, 374.001)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",155,Abandonador,2024-12-10
15380,8,22,1232.66,2024-12-01 12:13:00,5,5,"(-0.001, 11.999)",3,"(18.0, 30.999)",5,"(1005.0500000000002, 173369.02099999998)",535,Oro,2024-12-10
15381,213,7,527.25,2024-05-10 11:55:00,2,1,"(159.0, 374.001)",1,"(0.999, 8.999)",3,"(305.36400000000003, 538.289)",113,Abandonador,2024-12-10
15382,14,154,3452.22,2024-11-25 10:58:00,5,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",455,Platino,2024-12-10
15384,169,23,407.39,2024-06-23 10:57:00,2,1,"(159.0, 374.001)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",133,Abandonador,2024-12-10
15385,40,8,271.52,2024-10-30 15:11:00,1,3,"(31.0, 64.999)",1,"(0.999, 8.999)",2,"(168.80200000000005, 305.36300000000006)",312,Ocasional,2024-12-10
15386,186,12,165.57,2024-06-06 13:47:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",121,Abandonador,2024-12-10
15389,172,1,500.0,2024-06-20 16:18:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",3,"(305.36400000000003, 538.289)",113,Abandonador,2024-12-10
15392,4,62,1277.88,2024-12-05 11:01:00,4,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
15393,16,8,146.06,2024-11-23 16:48:00,2,4,"(12.0, 30.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",411,Ocasional,2024-12-10
