CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,MonthsWithPurchases,Recency_score,Recency_range,Frequency_score,Frequency_range,Monetary_score,Monetary_range,Final_Score,Business_Category,CutoffDate
15694,0,14,345.39,2024-12-09 09:44:00,9,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
15695,266,2,44.769999999999996,2024-03-18 08:32:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
15696,33,8,558.76,2024-11-06 14:02:00,5,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
15699,17,1,99.36,2024-11-22 08:26:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
15700,172,2,121.89999999999999,2024-06-20 16:53:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",222,Bronce,2024-12-10
15701,2,4,398.47,2024-12-07 14:39:00,4,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",5,"(319.69, 18543.791)",535,Oro,2024-12-10
15703,264,1,14.65,2024-03-20 10:51:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
15704,140,4,281.1,2024-07-22 13:35:00,3,3,"(96.0, 161.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",334,Plata,2024-12-10
15705,201,1,12.45,2024-05-22 15:37:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
15706,63,4,215.69,2024-10-07 10:09:00,3,4,"(40.0, 95.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",434,Oro,2024-12-10
15707,35,4,308.36,2024-11-04 14:35:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",534,Oro,2024-12-10
15708,40,7,656.27,2024-10-30 10:54:00,6,4,"(40.0, 95.999)",4,"(5.0, 7.999)",5,"(319.69, 18543.791)",445,Platino,2024-12-10
15709,283,1,14.49,2024-03-01 10:38:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
15712,9,5,133.79,2024-11-30 14:09:00,5,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",3,"(123.98, 211.349)",543,Oro,2024-12-10
15713,143,2,101.43,2024-07-19 13:34:00,2,3,"(96.0, 161.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",322,Bronce,2024-12-10
15714,11,2,76.41,2024-11-28 11:26:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
15716,145,4,232.72,2024-07-17 11:59:00,4,3,"(96.0, 161.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",334,Plata,2024-12-10
15717,234,1,17.3,2024-04-19 13:21:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
15719,32,13,1182.47,2024-11-07 12:29:00,11,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
15720,24,1,203.66,2024-11-15 14:48:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",523,Plata,2024-12-10
15721,11,1,93.96000000000001,2024-11-28 12:14:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
15722,35,5,177.23,2024-11-04 11:43:00,4,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",3,"(123.98, 211.349)",543,Oro,2024-12-10
15723,365,1,67.75,2023-12-10 11:12:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",122,Bronce,2024-12-10
15724,201,2,35.45,2024-05-22 14:40:00,2,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
15725,15,1,63.65,2024-11-24 14:51:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
15727,16,7,616.24,2024-11-23 12:36:00,7,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",5,"(319.69, 18543.791)",545,Platino,2024-12-10
15729,212,1,15.0,2024-05-11 12:36:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
15730,65,3,168.46,2024-10-05 12:31:00,3,4,"(40.0, 95.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",433,Plata,2024-12-10
15732,212,2,16.189999999999998,2024-05-11 14:24:00,2,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
15733,282,1,30.8,2024-03-02 09:05:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
15734,114,2,97.54,2024-08-17 10:50:00,2,3,"(96.0, 161.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",322,Bronce,2024-12-10
15737,14,8,210.27,2024-11-25 11:21:00,5,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",3,"(123.98, 211.349)",553,Oro,2024-12-10
15738,18,16,324.23,2024-11-21 08:26:00,12,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
15739,66,1,14.24,2024-10-04 13:42:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
15740,49,1,15.21,2024-10-21 14:29:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
15743,16,4,302.18,2024-11-23 17:19:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",534,Oro,2024-12-10
15744,77,1,0.58,2024-09-23 09:52:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
15745,19,4,231.84,2024-11-20 13:45:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",534,Oro,2024-12-10
15746,134,1,28.95,2024-07-28 15:21:00,1,3,"(96.0, 161.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",321,Ocasional,2024-12-10
15747,12,3,134.55,2024-11-27 12:26:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",533,Plata,2024-12-10
15748,40,1,64.21000000000001,2024-10-30 12:51:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
15749,235,3,30.439999999999998,2024-04-18 13:20:00,2,2,"(162.0, 235.999)",3,"(3.0, 4.999)",1,"(-0.001, 55.879)",231,Bronce,2024-12-10
15750,2,8,444.69,2024-12-07 12:34:00,6,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
15752,39,7,349.02,2024-10-31 11:37:00,7,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",5,"(319.69, 18543.791)",545,Platino,2024-12-10
15753,305,1,0.55,2024-02-08 12:41:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
15754,51,3,44.27,2024-10-19 14:40:00,3,4,"(40.0, 95.999)",3,"(3.0, 4.999)",1,"(-0.001, 55.879)",431,Bronce,2024-12-10
15755,10,6,359.1,2024-11-29 14:57:00,5,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",5,"(319.69, 18543.791)",545,Platino,2024-12-10
15756,61,4,262.59,2024-10-09 13:30:00,4,4,"(40.0, 95.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",434,Oro,2024-12-10
15757,65,2,91.91,2024-10-05 12:14:00,2,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
15758,24,1,25.7,2024-11-15 10:48:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
15759,218,3,36.22,2024-05-05 15:13:00,3,2,"(162.0, 235.999)",3,"(3.0, 4.999)",1,"(-0.001, 55.879)",231,Bronce,2024-12-10
15762,65,2,94.25999999999999,2024-10-05 16:15:00,2,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
15763,31,2,252.42,2024-11-08 09:44:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",4,"(211.35, 319.689)",524,Plata,2024-12-10
15764,88,6,294.05,2024-09-12 17:58:00,4,4,"(40.0, 95.999)",4,"(5.0, 7.999)",4,"(211.35, 319.689)",444,Oro,2024-12-10
15766,64,1,28.52,2024-10-06 17:03:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
15768,115,3,192.51,2024-08-16 10:48:00,3,3,"(96.0, 161.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",333,Bronce,2024-12-10
15769,7,25,182.2,2024-12-02 13:52:00,13,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",3,"(123.98, 211.349)",553,Oro,2024-12-10
15773,5,1,12.75,2024-12-04 12:48:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Nuevo,2024-12-10
15774,68,1,98.15,2024-10-02 12:04:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
15775,245,1,13.55,2024-04-08 12:56:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
15776,133,1,72.83,2024-07-29 13:46:00,1,3,"(96.0, 161.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",322,Bronce,2024-12-10
15777,241,4,73.53999999999999,2024-04-12 16:43:00,3,1,"(236.0, 374.001)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",132,Abandonador,2024-12-10
15780,183,3,94.67,2024-06-09 12:01:00,3,2,"(162.0, 235.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",232,Ocasional,2024-12-10
15781,25,3,75.6,2024-11-14 14:57:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",532,Plata,2024-12-10
15782,9,3,168.87,2024-11-30 10:49:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",533,Plata,2024-12-10
15783,10,1,36.86,2024-11-29 09:50:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
15785,32,5,248.09,2024-11-07 11:33:00,4,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",4,"(211.35, 319.689)",544,Platino,2024-12-10
15786,46,3,312.77,2024-10-24 14:13:00,2,4,"(40.0, 95.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",434,Oro,2024-12-10
15787,26,3,281.86,2024-11-13 14:55:00,2,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",534,Oro,2024-12-10
15789,359,1,14.59,2023-12-16 14:35:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
15790,10,1,83.5,2024-11-29 14:53:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
15791,43,2,197.4,2024-10-27 10:14:00,2,4,"(40.0, 95.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",423,Plata,2024-12-10
15793,14,3,37.17,2024-11-25 09:31:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",1,"(-0.001, 55.879)",531,Bronce,2024-12-10
15795,149,1,56.88,2024-07-13 10:43:00,1,3,"(96.0, 161.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",322,Bronce,2024-12-10
15796,1,8,397.75,2024-12-08 19:55:00,7,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
15797,113,4,31.3,2024-08-18 17:04:00,4,3,"(96.0, 161.999)",3,"(3.0, 4.999)",1,"(-0.001, 55.879)",331,Ocasional,2024-12-10
15799,75,3,179.25,2024-09-25 12:46:00,3,4,"(40.0, 95.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",433,Plata,2024-12-10
15800,107,2,206.93,2024-08-24 14:23:00,2,3,"(96.0, 161.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",323,Bronce,2024-12-10
15801,46,3,121.02000000000001,2024-10-24 13:52:00,2,4,"(40.0, 95.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",432,Bronce,2024-12-10
15802,142,1,451.42,2024-07-20 11:38:00,1,3,"(96.0, 161.999)",2,"(1.0, 2.999)",5,"(319.69, 18543.791)",325,Plata,2024-12-10
15803,51,1,12.290000000000001,2024-10-19 14:56:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
15804,0,13,699.96,2024-12-09 12:31:00,8,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
15805,23,17,491.99,2024-11-16 16:32:00,8,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
15806,46,3,50.04,2024-10-24 14:35:00,3,4,"(40.0, 95.999)",3,"(3.0, 4.999)",1,"(-0.001, 55.879)",431,Bronce,2024-12-10
15807,50,3,66.02,2024-10-20 14:10:00,2,4,"(40.0, 95.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",432,Bronce,2024-12-10
15808,307,4,513.75,2024-02-06 14:33:00,3,1,"(236.0, 374.001)",3,"(3.0, 4.999)",5,"(319.69, 18543.791)",135,Abandonador,2024-12-10
15809,36,5,139.69,2024-11-03 16:40:00,5,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",3,"(123.98, 211.349)",543,Oro,2024-12-10
15810,78,4,115.74,2024-09-22 09:38:00,4,4,"(40.0, 95.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",432,Bronce,2024-12-10
15811,22,6,317.97,2024-11-17 15:31:00,5,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",4,"(211.35, 319.689)",544,Platino,2024-12-10
15812,107,5,179.68,2024-08-24 14:19:00,5,3,"(96.0, 161.999)",4,"(5.0, 7.999)",3,"(123.98, 211.349)",343,Plata,2024-12-10
15813,207,2,137.95,2024-05-16 08:13:00,2,2,"(162.0, 235.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",223,Ocasional,2024-12-10
15814,16,4,223.89000000000001,2024-11-23 08:17:00,2,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",534,Oro,2024-12-10
15815,63,5,59.39,2024-10-07 12:42:00,5,4,"(40.0, 95.999)",4,"(5.0, 7.999)",2,"(55.879999999999995, 123.979)",442,Plata,2024-12-10
15819,49,4,132.94,2024-10-21 14:50:00,4,4,"(40.0, 95.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",433,Plata,2024-12-10
15820,320,1,38.24,2024-01-24 12:00:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
15821,44,2,188.41,2024-10-26 15:48:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",423,Plata,2024-12-10
15822,3,2,91.14,2024-12-06 14:50:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
15823,373,1,15.0,2023-12-02 15:08:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
15825,172,1,158.82999999999998,2024-06-20 13:27:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",223,Ocasional,2024-12-10
15826,56,3,171.8,2024-10-14 16:05:00,2,4,"(40.0, 95.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",433,Plata,2024-12-10
15827,73,13,405.63,2024-09-27 15:35:00,10,4,"(40.0, 95.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",455,Platino,2024-12-10
15829,99,2,41.05,2024-09-01 16:45:00,2,3,"(96.0, 161.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",321,Ocasional,2024-12-10
15830,37,1,64.0,2024-11-02 10:40:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
15831,58,3,128.82,2024-10-12 13:14:00,3,4,"(40.0, 95.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",433,Plata,2024-12-10
15832,254,1,65.21,2024-03-30 15:29:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",122,Bronce,2024-12-10
15834,70,4,562.1899999999999,2024-09-30 14:41:00,3,4,"(40.0, 95.999)",3,"(3.0, 4.999)",5,"(319.69, 18543.791)",435,Plata,2024-12-10
15835,44,4,113.75999999999999,2024-10-26 15:47:00,4,4,"(40.0, 95.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",432,Bronce,2024-12-10
15836,50,1,69.74,2024-10-20 17:13:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
15837,64,1,90.1,2024-10-06 09:01:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",422,Bronce,2024-12-10
15838,11,19,235.73,2024-11-28 14:00:00,10,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",4,"(211.35, 319.689)",554,Platino,2024-12-10
15839,33,3,76.86,2024-11-06 13:54:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",532,Plata,2024-12-10
15840,58,2,39.33,2024-10-12 09:08:00,2,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
15841,72,4,43.25,2024-09-28 12:15:00,3,4,"(40.0, 95.999)",3,"(3.0, 4.999)",1,"(-0.001, 55.879)",431,Bronce,2024-12-10
15843,304,1,28.7,2024-02-09 10:19:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
15844,46,1,13.78,2024-10-24 15:19:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
15845,17,8,283.97,2024-11-22 09:42:00,7,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",4,"(211.35, 319.689)",554,Platino,2024-12-10
15847,38,2,61.5,2024-11-01 14:41:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
15850,19,2,85.75,2024-11-20 14:14:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
15852,186,2,43.620000000000005,2024-06-06 11:22:00,2,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
15853,51,1,29.47,2024-10-19 10:38:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
15854,4,11,285.11,2024-12-05 13:39:00,9,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",4,"(211.35, 319.689)",554,Platino,2024-12-10
15855,136,5,111.69,2024-07-26 10:20:00,5,3,"(96.0, 161.999)",4,"(5.0, 7.999)",2,"(55.879999999999995, 123.979)",342,Bronce,2024-12-10
15856,4,27,803.3,2024-12-05 17:09:00,11,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
15857,18,1,6.05,2024-11-21 12:18:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
15858,15,5,271.71,2024-11-24 12:48:00,5,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",4,"(211.35, 319.689)",544,Platino,2024-12-10
15860,40,8,336.64,2024-10-30 11:25:00,6,4,"(40.0, 95.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",455,Platino,2024-12-10
15861,12,9,593.27,2024-11-27 15:59:00,4,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
15862,8,4,282.97,2024-12-01 13:28:00,4,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",534,Oro,2024-12-10
15863,25,2,54.0,2024-11-14 12:49:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",521,Bronce,2024-12-10
15864,22,6,50.76,2024-11-17 13:32:00,5,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",1,"(-0.001, 55.879)",541,Bronce,2024-12-10
15865,40,3,157.68,2024-10-30 12:43:00,3,4,"(40.0, 95.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",433,Plata,2024-12-10
15866,101,1,75.21,2024-08-30 14:09:00,1,3,"(96.0, 161.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",322,Bronce,2024-12-10
15867,5,15,819.77,2024-12-04 13:32:00,12,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
15869,277,2,30.880000000000003,2024-03-07 17:23:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
15870,32,1,87.39,2024-11-07 10:58:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
15872,14,2,97.23,2024-11-25 11:55:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
15874,63,7,542.98,2024-10-07 12:31:00,6,4,"(40.0, 95.999)",4,"(5.0, 7.999)",5,"(319.69, 18543.791)",445,Platino,2024-12-10
15877,1,2,142.36,2024-12-08 11:53:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",523,Plata,2024-12-10
15880,370,1,100.09,2023-12-05 13:00:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",122,Bronce,2024-12-10
15881,313,5,76.09,2024-01-31 16:59:00,2,1,"(236.0, 374.001)",4,"(5.0, 7.999)",2,"(55.879999999999995, 123.979)",142,Abandonador,2024-12-10
15882,198,4,32.07,2024-05-25 11:35:00,2,2,"(162.0, 235.999)",3,"(3.0, 4.999)",1,"(-0.001, 55.879)",231,Bronce,2024-12-10
15883,2,2,118.05,2024-12-07 17:05:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
15885,92,3,79.45,2024-09-08 10:43:00,2,4,"(40.0, 95.999)",3,"(3.0, 4.999)",2,"(55.879999999999995, 123.979)",432,Bronce,2024-12-10
15886,60,1,35.97,2024-10-10 14:25:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
15888,80,1,27.880000000000003,2024-09-20 12:30:00,1,4,"(40.0, 95.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",421,Ocasional,2024-12-10
15889,156,2,173.78,2024-07-06 11:10:00,2,3,"(96.0, 161.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",323,Bronce,2024-12-10
15891,226,1,124.78999999999999,2024-04-27 12:35:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",223,Ocasional,2024-12-10
15894,253,2,52.88,2024-03-31 13:50:00,2,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
15895,149,1,18.08,2024-07-13 10:27:00,1,3,"(96.0, 161.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",321,Ocasional,2024-12-10
15897,194,2,41.22,2024-05-29 13:50:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
15898,1,5,203.57999999999998,2024-12-08 15:23:00,4,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",3,"(123.98, 211.349)",543,Oro,2024-12-10
15899,369,1,16.5,2023-12-06 10:36:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",121,Abandonador,2024-12-10
15900,23,1,57.370000000000005,2024-11-16 12:19:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Plata,2024-12-10
15901,16,3,161.74,2024-11-23 12:43:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",3,"(123.98, 211.349)",533,Plata,2024-12-10
15903,9,7,95.65,2024-11-30 08:08:00,4,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",2,"(55.879999999999995, 123.979)",542,Plata,2024-12-10
15904,8,1,62.57,2024-12-01 14:50:00,1,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",522,Nuevo,2024-12-10
15906,19,7,402.49,2024-11-20 12:24:00,5,5,"(-0.001, 39.999)",4,"(5.0, 7.999)",5,"(319.69, 18543.791)",545,Platino,2024-12-10
15907,3,3,306.81,2024-12-06 12:21:00,3,5,"(-0.001, 39.999)",3,"(3.0, 4.999)",4,"(211.35, 319.689)",534,Oro,2024-12-10
15909,173,1,7.17,2024-06-19 10:38:00,1,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
15910,0,8,366.78000000000003,2024-12-09 10:51:00,8,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
15912,178,2,37.3,2024-06-14 14:29:00,2,2,"(162.0, 235.999)",2,"(1.0, 2.999)",1,"(-0.001, 55.879)",221,Ocasional,2024-12-10
15916,16,8,439.17,2024-11-23 13:46:00,6,5,"(-0.001, 39.999)",5,"(8.0, 211.001)",5,"(319.69, 18543.791)",555,Platino,2024-12-10
15917,247,1,60.949999999999996,2024-04-06 10:40:00,1,1,"(236.0, 374.001)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",122,Bronce,2024-12-10
15918,190,2,75.82,2024-06-02 11:42:00,2,2,"(162.0, 235.999)",2,"(1.0, 2.999)",2,"(55.879999999999995, 123.979)",222,Bronce,2024-12-10
15919,19,2,158.47,2024-11-20 11:28:00,2,5,"(-0.001, 39.999)",2,"(1.0, 2.999)",3,"(123.98, 211.349)",523,Plata,2024-12-10
